Cumulative period fertility rates (vertical parallelograms)
Last modified: 31/05/2022
Code Year  ARDY  Cohort     CPFR
GBR_SCO  2014   26    1988     0.364
GBR_SCO  2014   27    1987     0.440
GBR_SCO  2014   28    1986     0.524
GBR_SCO  2014   29    1985     0.616
GBR_SCO  2014   30    1984     0.714
GBR_SCO  2014   31    1983     0.815
GBR_SCO  2014   32    1982     0.920
GBR_SCO  2014   33    1981     1.027
GBR_SCO  2014   34    1980     1.128
GBR_SCO  2014   35    1979     1.222
GBR_SCO  2014   36    1978     1.309
GBR_SCO  2014   37    1977     1.386
GBR_SCO  2014   38    1976     1.451
GBR_SCO  2014   39    1975     1.502
GBR_SCO  2014   40    1974     1.542
GBR_SCO  2014   41    1973     1.572
GBR_SCO  2014   42    1972     1.593
GBR_SCO  2014   43    1971     1.605
GBR_SCO  2014   44    1970     1.612
GBR_SCO  2014   45    1969     1.616
GBR_SCO  2014   46    1968     1.618
GBR_SCO  2014   47    1967     1.620
GBR_SCO  2014   48    1966     1.620
GBR_SCO  2014   49    1965     1.621
GBR_SCO  2014   50    1964     1.621
GBR_SCO  2014   51    1963     1.621
GBR_SCO  2014   52    1962     1.621
GBR_SCO  2014   53    1961     1.621
GBR_SCO  2014   54    1960     1.621
GBR_SCO  2014   55    1959     1.621
GBR_SCO  2015   12    2003     0.000
GBR_SCO  2015   13    2002     0.000
GBR_SCO  2015   14    2001     0.000
GBR_SCO  2015   15    2000     0.000
GBR_SCO  2015   16    1999     0.001
GBR_SCO  2015   17    1998     0.004
GBR_SCO  2015   18    1997     0.013
GBR_SCO  2015   19    1996     0.030
GBR_SCO  2015   20    1995     0.054
GBR_SCO  2015   21    1994     0.086
GBR_SCO  2015   22    1993     0.124
GBR_SCO  2015   23    1992     0.168
GBR_SCO  2015   24    1991     0.218
GBR_SCO  2015   25    1990     0.272
GBR_SCO  2015   26    1989     0.335
GBR_SCO  2015   27    1988     0.406
GBR_SCO  2015   28    1987     0.485
GBR_SCO  2015   29    1986     0.575
GBR_SCO  2015   30    1985     0.671
GBR_SCO  2015   31    1984     0.768
GBR_SCO  2015   32    1983     0.871
GBR_SCO  2015   33    1982     0.976
GBR_SCO  2015   34    1981     1.075
GBR_SCO  2015   35    1980     1.167
GBR_SCO  2015   36    1979     1.253
GBR_SCO  2015   37    1978     1.329
GBR_SCO  2015   38    1977     1.392
GBR_SCO  2015   39    1976     1.443
GBR_SCO  2015   40    1975     1.482
GBR_SCO  2015   41    1974     1.511
GBR_SCO  2015   42    1973     1.530
GBR_SCO  2015   43    1972     1.543
GBR_SCO  2015   44    1971     1.550
GBR_SCO  2015   45    1970     1.554
GBR_SCO  2015   46    1969     1.556
GBR_SCO  2015   47    1968     1.557
GBR_SCO  2015   48    1967     1.558
GBR_SCO  2015   49    1966     1.559
GBR_SCO  2015   50    1965     1.559
GBR_SCO  2015   51    1964     1.559
GBR_SCO  2015   52    1963     1.559
GBR_SCO  2015   53    1962     1.559
GBR_SCO  2015   54    1961     1.559
GBR_SCO  2015   55    1960     1.559
GBR_SCO  2016   12    2004     0.000
GBR_SCO  2016   13    2003     0.000
GBR_SCO  2016   14    2002     0.000
GBR_SCO  2016   15    2001     0.000
GBR_SCO  2016   16    2000     0.001
GBR_SCO  2016   17    1999     0.003
GBR_SCO  2016   18    1998     0.011
GBR_SCO  2016   19    1997     0.027
GBR_SCO  2016   20    1996     0.050
GBR_SCO  2016   21    1995     0.081
GBR_SCO  2016   22    1994     0.117
GBR_SCO  2016   23    1993     0.159
GBR_SCO  2016   24    1992     0.208
GBR_SCO  2016   25    1991     0.262
GBR_SCO  2016   26    1990     0.323
GBR_SCO  2016   27    1989     0.390
GBR_SCO  2016   28    1988     0.466
GBR_SCO  2016   29    1987     0.550
GBR_SCO  2016   30    1986     0.643
GBR_SCO  2016   31    1985     0.740
GBR_SCO  2016   32    1984     0.842
GBR_SCO  2016   33    1983     0.945
GBR_SCO  2016   34    1982     1.044
GBR_SCO  2016   35    1981     1.136
GBR_SCO  2016   36    1980     1.219
GBR_SCO  2016   37    1979     1.295
GBR_SCO  2016   38    1978     1.357
GBR_SCO  2016   39    1977     1.406
GBR_SCO  2016   40    1976     1.444
GBR_SCO  2016   41    1975     1.474
GBR_SCO  2016   42    1974     1.495
GBR_SCO  2016   43    1973     1.509
GBR_SCO  2016   44    1972     1.517
GBR_SCO  2016   45    1971     1.521
GBR_SCO  2016   46    1970     1.523
GBR_SCO  2016   47    1969     1.524
GBR_SCO  2016   48    1968     1.525
GBR_SCO  2016   49    1967     1.525
GBR_SCO  2016   50    1966     1.525
GBR_SCO  2016   51    1965     1.525
GBR_SCO  2016   52    1964     1.525
GBR_SCO  2016   53    1963     1.525
GBR_SCO  2016   54    1962     1.525
GBR_SCO  2016   55    1961     1.525
GBR_SCO  2017   12    2005     0.000
GBR_SCO  2017   13    2004     0.000
GBR_SCO  2017   14    2003     0.000
GBR_SCO  2017   15    2002     0.000
GBR_SCO  2017   16    2001     0.001
GBR_SCO  2017   17    2000     0.003
GBR_SCO  2017   18    1999     0.010
GBR_SCO  2017   19    1998     0.025
GBR_SCO  2017   20    1997     0.048
GBR_SCO  2017   21    1996     0.077
GBR_SCO  2017   22    1995     0.112
GBR_SCO  2017   23    1994     0.152
GBR_SCO  2017   24    1993     0.197
GBR_SCO  2017   25    1992     0.249
GBR_SCO  2017   26    1991     0.308
GBR_SCO  2017   27    1990     0.373
GBR_SCO  2017   28    1989     0.447
GBR_SCO  2017   29    1988     0.528
GBR_SCO  2017   30    1987     0.614
GBR_SCO  2017   31    1986     0.706
GBR_SCO  2017   32    1985     0.801
GBR_SCO  2017   33    1984     0.898
GBR_SCO  2017   34    1983     0.994
GBR_SCO  2017   35    1982     1.085
GBR_SCO  2017   36    1981     1.165
GBR_SCO  2017   37    1980     1.237
GBR_SCO  2017   38    1979     1.300
GBR_SCO  2017   39    1978     1.351
GBR_SCO  2017   40    1977     1.390
GBR_SCO  2017   41    1976     1.420
GBR_SCO  2017   42    1975     1.439
GBR_SCO  2017   43    1974     1.452
GBR_SCO  2017   44    1973     1.459
GBR_SCO  2017   45    1972     1.464
GBR_SCO  2017   46    1971     1.466
GBR_SCO  2017   47    1970     1.468
GBR_SCO  2017   48    1969     1.468
GBR_SCO  2017   49    1968     1.469
GBR_SCO  2017   50    1967     1.469
GBR_SCO  2017   51    1966     1.469
GBR_SCO  2017   52    1965     1.469
GBR_SCO  2017   53    1964     1.469
GBR_SCO  2017   54    1963     1.469
GBR_SCO  2017   55    1962     1.469
GBR_SCO  2018   12    2006     0.000
GBR_SCO  2018   13    2005     0.000
GBR_SCO  2018   14    2004     0.000
GBR_SCO  2018   15    2003     0.000
GBR_SCO  2018   16    2002     0.000
GBR_SCO  2018   17    2001     0.002
GBR_SCO  2018   18    2000     0.008
GBR_SCO  2018   19    1999     0.021
GBR_SCO  2018   20    1998     0.042
GBR_SCO  2018   21    1997     0.070
GBR_SCO  2018   22    1996     0.102
GBR_SCO  2018   23    1995     0.141
GBR_SCO  2018   24    1994     0.185
GBR_SCO  2018   25    1993     0.234
GBR_SCO  2018   26    1992     0.290
GBR_SCO  2018   27    1991     0.353
GBR_SCO  2018   28    1990     0.424
GBR_SCO  2018   29    1989     0.502
GBR_SCO  2018   30    1988     0.585
GBR_SCO  2018   31    1987     0.673
GBR_SCO  2018   32    1986     0.765
GBR_SCO  2018   33    1985     0.861
GBR_SCO  2018   34    1984     0.954
GBR_SCO  2018   35    1983     1.041
GBR_SCO  2018   36    1982     1.120
GBR_SCO  2018   37    1981     1.191
GBR_SCO  2018   38    1980     1.249
GBR_SCO  2018   39    1979     1.297
GBR_SCO  2018   40    1978     1.336
GBR_SCO  2018   41    1977     1.366
GBR_SCO  2018   42    1976     1.387
GBR_SCO  2018   43    1975     1.401
GBR_SCO  2018   44    1974     1.409
GBR_SCO  2018   45    1973     1.413
GBR_SCO  2018   46    1972     1.416
GBR_SCO  2018   47    1971     1.417
GBR_SCO  2018   48    1970     1.417
GBR_SCO  2018   49    1969     1.418
GBR_SCO  2018   50    1968     1.418
GBR_SCO  2018   51    1967     1.418
GBR_SCO  2018   52    1966     1.418
GBR_SCO  2018   53    1965     1.418
GBR_SCO  2018   54    1964     1.418
GBR_SCO  2018   55    1963     1.418
GBR_NIR  1974   12    1962     0.000
GBR_NIR  1974   13    1961     0.000
GBR_NIR  1974   14    1960     0.000
GBR_NIR  1974   15    1959     0.000
GBR_NIR  1974   16    1958     0.001
GBR_NIR  1974   17    1957     0.007
GBR_NIR  1974   18    1956     0.029
GBR_NIR  1974   19    1955     0.074
GBR_NIR  1974   20    1954     0.142
GBR_NIR  1974   21    1953     0.237
GBR_NIR  1974   22    1952     0.359
GBR_NIR  1974   23    1951     0.496
GBR_NIR  1974   24    1950     0.647
GBR_NIR  1974   25    1949     0.817
GBR_NIR  1974   26    1948     1.001
GBR_NIR  1974   27    1947     1.182
GBR_NIR  1974   28    1946     1.361
GBR_NIR  1974   29    1945     1.533
GBR_NIR  1974   30    1944     1.687
GBR_NIR  1974   31    1943     1.828
GBR_NIR  1974   32    1942     1.959
GBR_NIR  1974   33    1941     2.072
GBR_NIR  1974   34    1940     2.171
GBR_NIR  1974   35    1939     2.257
GBR_NIR  1974   36    1938     2.333
GBR_NIR  1974   37    1937     2.398
GBR_NIR  1974   38    1936     2.454
GBR_NIR  1974   39    1935     2.504
GBR_NIR  1974   40    1934     2.543
GBR_NIR  1974   41    1933     2.575
GBR_NIR  1974   42    1932     2.602
GBR_NIR  1974   43    1931     2.621
GBR_NIR  1974   44    1930     2.634
GBR_NIR  1974   45    1929     2.642
GBR_NIR  1974   46    1928     2.646
GBR_NIR  1974   47    1927     2.648
GBR_NIR  1974   48    1926     2.649
GBR_NIR  1974   49    1925     2.650
GBR_NIR  1974   50    1924     2.650
GBR_NIR  1974   51    1923     2.650
GBR_NIR  1974   52    1922     2.650
GBR_NIR  1974   53    1921     2.650
GBR_NIR  1974   54    1920     2.650
GBR_NIR  1974   55    1919     2.650
GBR_NIR  1975   12    1963     0.000
GBR_NIR  1975   13    1962     0.000
GBR_NIR  1975   14    1961     0.000
GBR_NIR  1975   15    1960     0.000
GBR_NIR  1975   16    1959     0.000
GBR_NIR  1975   17    1958     0.002
GBR_NIR  1975   18    1957     0.028
GBR_NIR  1975   19    1956     0.069
GBR_NIR  1975   20    1955     0.139
GBR_NIR  1975   21    1954     0.239
GBR_NIR  1975   22    1953     0.358
GBR_NIR  1975   23    1952     0.488
GBR_NIR  1975   24    1951     0.633
GBR_NIR  1975   25    1950     0.791
GBR_NIR  1975   26    1949     0.957
GBR_NIR  1975   27    1948     1.129
GBR_NIR  1975   28    1947     1.302
GBR_NIR  1975   29    1946     1.471
GBR_NIR  1975   30    1945     1.623
GBR_NIR  1975   31    1944     1.756
GBR_NIR  1975   32    1943     1.876
GBR_NIR  1975   33    1942     1.983
GBR_NIR  1975   34    1941     2.075
GBR_NIR  1975   35    1940     2.155
GBR_NIR  1975   36    1939     2.227
GBR_NIR  1975   37    1938     2.291
GBR_NIR  1975   38    1937     2.346
GBR_NIR  1975   39    1936     2.391
GBR_NIR  1975   40    1935     2.431
GBR_NIR  1975   41    1934     2.466
GBR_NIR  1975   42    1933     2.490
GBR_NIR  1975   43    1932     2.507
GBR_NIR  1975   44    1931     2.518
GBR_NIR  1975   45    1930     2.526
GBR_NIR  1975   46    1929     2.530
GBR_NIR  1975   47    1928     2.532
GBR_NIR  1975   48    1927     2.532
GBR_NIR  1975   49    1926     2.533
GBR_NIR  1975   50    1925     2.533
GBR_NIR  1975   51    1924     2.533
GBR_NIR  1975   52    1923     2.533
GBR_NIR  1975   53    1922     2.533
GBR_NIR  1975   54    1921     2.533
GBR_NIR  1975   55    1920     2.533
GBR_NIR  1976   12    1964     0.000
GBR_NIR  1976   13    1963     0.000
GBR_NIR  1976   14    1962     0.000
GBR_NIR  1976   15    1961     0.000
GBR_NIR  1976   16    1960     0.000
GBR_NIR  1976   17    1959     0.002
GBR_NIR  1976   18    1958     0.027
GBR_NIR  1976   19    1957     0.065
GBR_NIR  1976   20    1956     0.129
GBR_NIR  1976   21    1955     0.225
GBR_NIR  1976   22    1954     0.346
GBR_NIR  1976   23    1953     0.478
GBR_NIR  1976   24    1952     0.624
GBR_NIR  1976   25    1951     0.783
GBR_NIR  1976   26    1950     0.954
GBR_NIR  1976   27    1949     1.135
GBR_NIR  1976   28    1948     1.313
GBR_NIR  1976   29    1947     1.477
GBR_NIR  1976   30    1946     1.628
GBR_NIR  1976   31    1945     1.765
GBR_NIR  1976   32    1944     1.887
GBR_NIR  1976   33    1943     1.996
GBR_NIR  1976   34    1942     2.093
GBR_NIR  1976   35    1941     2.177
GBR_NIR  1976   36    1940     2.249
GBR_NIR  1976   37    1939     2.310
GBR_NIR  1976   38    1938     2.364
GBR_NIR  1976   39    1937     2.409
GBR_NIR  1976   40    1936     2.445
GBR_NIR  1976   41    1935     2.477
GBR_NIR  1976   42    1934     2.499
GBR_NIR  1976   43    1933     2.516
GBR_NIR  1976   44    1932     2.530
GBR_NIR  1976   45    1931     2.537
GBR_NIR  1976   46    1930     2.541
GBR_NIR  1976   47    1929     2.543
GBR_NIR  1976   48    1928     2.544
GBR_NIR  1976   49    1927     2.545
GBR_NIR  1976   50    1926     2.545
GBR_NIR  1976   51    1925     2.545
GBR_NIR  1976   52    1924     2.545
GBR_NIR  1976   53    1923     2.545
GBR_NIR  1976   54    1922     2.545
GBR_NIR  1976   55    1921     2.545
GBR_NIR  1977   12    1965     0.000
GBR_NIR  1977   13    1964     0.000
GBR_NIR  1977   14    1963     0.000
GBR_NIR  1977   15    1962     0.000
GBR_NIR  1977   16    1961     0.000
GBR_NIR  1977   17    1960     0.001
GBR_NIR  1977   18    1959     0.022
GBR_NIR  1977   19    1958     0.059
GBR_NIR  1977   20    1957     0.121
GBR_NIR  1977   21    1956     0.215
GBR_NIR  1977   22    1955     0.331
GBR_NIR  1977   23    1954     0.458
GBR_NIR  1977   24    1953     0.596
GBR_NIR  1977   25    1952     0.746
GBR_NIR  1977   26    1951     0.906
GBR_NIR  1977   27    1950     1.076
GBR_NIR  1977   28    1949     1.243
GBR_NIR  1977   29    1948     1.408
GBR_NIR  1977   30    1947     1.563
GBR_NIR  1977   31    1946     1.697
GBR_NIR  1977   32    1945     1.819
GBR_NIR  1977   33    1944     1.928
GBR_NIR  1977   34    1943     2.023
GBR_NIR  1977   35    1942     2.102
GBR_NIR  1977   36    1941     2.169
GBR_NIR  1977   37    1940     2.226
GBR_NIR  1977   38    1939     2.275
GBR_NIR  1977   39    1938     2.320
GBR_NIR  1977   40    1937     2.356
GBR_NIR  1977   41    1936     2.383
GBR_NIR  1977   42    1935     2.406
GBR_NIR  1977   43    1934     2.423
GBR_NIR  1977   44    1933     2.434
GBR_NIR  1977   45    1932     2.440
GBR_NIR  1977   46    1931     2.443
GBR_NIR  1977   47    1930     2.445
GBR_NIR  1977   48    1929     2.445
GBR_NIR  1977   49    1928     2.445
GBR_NIR  1977   50    1927     2.446
GBR_NIR  1977   51    1926     2.446
GBR_NIR  1977   52    1925     2.446
GBR_NIR  1977   53    1924     2.446
GBR_NIR  1977   54    1923     2.446
GBR_NIR  1977   55    1922     2.446
GBR_NIR  1978   12    1966     0.000
GBR_NIR  1978   13    1965     0.000
GBR_NIR  1978   14    1964     0.000
GBR_NIR  1978   15    1963     0.000
GBR_NIR  1978   16    1962     0.000
GBR_NIR  1978   17    1961     0.001
GBR_NIR  1978   18    1960     0.023
GBR_NIR  1978   19    1959     0.058
GBR_NIR  1978   20    1958     0.124
GBR_NIR  1978   21    1957     0.217
GBR_NIR  1978   22    1956     0.331
GBR_NIR  1978   23    1955     0.461
GBR_NIR  1978   24    1954     0.603
GBR_NIR  1978   25    1953     0.760
GBR_NIR  1978   26    1952     0.927
GBR_NIR  1978   27    1951     1.094
GBR_NIR  1978   28    1950     1.266
GBR_NIR  1978   29    1949     1.431
GBR_NIR  1978   30    1948     1.589
GBR_NIR  1978   31    1947     1.736
GBR_NIR  1978   32    1946     1.864
GBR_NIR  1978   33    1945     1.980
GBR_NIR  1978   34    1944     2.078
GBR_NIR  1978   35    1943     2.161
GBR_NIR  1978   36    1942     2.237
GBR_NIR  1978   37    1941     2.301
GBR_NIR  1978   38    1940     2.352
GBR_NIR  1978   39    1939     2.394
GBR_NIR  1978   40    1938     2.431
GBR_NIR  1978   41    1937     2.458
GBR_NIR  1978   42    1936     2.477
GBR_NIR  1978   43    1935     2.491
GBR_NIR  1978   44    1934     2.502
GBR_NIR  1978   45    1933     2.508
GBR_NIR  1978   46    1932     2.511
GBR_NIR  1978   47    1931     2.513
GBR_NIR  1978   48    1930     2.514
GBR_NIR  1978   49    1929     2.514
GBR_NIR  1978   50    1928     2.514
GBR_NIR  1978   51    1927     2.514
GBR_NIR  1978   52    1926     2.514
GBR_NIR  1978   53    1925     2.514
GBR_NIR  1978   54    1924     2.514
GBR_NIR  1978   55    1923     2.514
GBR_NIR  1979   12    1967     0.000
GBR_NIR  1979   13    1966     0.000
GBR_NIR  1979   14    1965     0.000
GBR_NIR  1979   15    1964     0.000
GBR_NIR  1979   16    1963     0.001
GBR_NIR  1979   17    1962     0.006
GBR_NIR  1979   18    1961     0.023
GBR_NIR  1979   19    1960     0.060
GBR_NIR  1979   20    1959     0.125
GBR_NIR  1979   21    1958     0.221
GBR_NIR  1979   22    1957     0.340
GBR_NIR  1979   23    1956     0.476
GBR_NIR  1979   24    1955     0.631
GBR_NIR  1979   25    1954     0.798
GBR_NIR  1979   26    1953     0.974
GBR_NIR  1979   27    1952     1.155
GBR_NIR  1979   28    1951     1.331
GBR_NIR  1979   29    1950     1.503
GBR_NIR  1979   30    1949     1.677
GBR_NIR  1979   31    1948     1.840
GBR_NIR  1979   32    1947     1.984
GBR_NIR  1979   33    1946     2.109
GBR_NIR  1979   34    1945     2.215
GBR_NIR  1979   35    1944     2.307
GBR_NIR  1979   36    1943     2.390
GBR_NIR  1979   37    1942     2.463
GBR_NIR  1979   38    1941     2.521
GBR_NIR  1979   39    1940     2.567
GBR_NIR  1979   40    1939     2.604
GBR_NIR  1979   41    1938     2.632
GBR_NIR  1979   42    1937     2.654
GBR_NIR  1979   43    1936     2.669
GBR_NIR  1979   44    1935     2.679
GBR_NIR  1979   45    1934     2.688
GBR_NIR  1979   46    1933     2.692
GBR_NIR  1979   47    1932     2.694
GBR_NIR  1979   48    1931     2.695
GBR_NIR  1979   49    1930     2.695
GBR_NIR  1979   50    1929     2.695
GBR_NIR  1979   51    1928     2.695
GBR_NIR  1979   52    1927     2.695
GBR_NIR  1979   53    1926     2.695
GBR_NIR  1979   54    1925     2.695
GBR_NIR  1979   55    1924     2.695
GBR_NIR  1980   12    1968     0.000
GBR_NIR  1980   13    1967     0.000
GBR_NIR  1980   14    1966     0.000
GBR_NIR  1980   15    1965     0.000
GBR_NIR  1980   16    1964     0.001
GBR_NIR  1980   17    1963     0.005
GBR_NIR  1980   18    1962     0.019
GBR_NIR  1980   19    1961     0.055
GBR_NIR  1980   20    1960     0.118
GBR_NIR  1980   21    1959     0.212
GBR_NIR  1980   22    1958     0.334
GBR_NIR  1980   23    1957     0.474
GBR_NIR  1980   24    1956     0.631
GBR_NIR  1980   25    1955     0.801
GBR_NIR  1980   26    1954     0.979
GBR_NIR  1980   27    1953     1.166
GBR_NIR  1980   28    1952     1.359
GBR_NIR  1980   29    1951     1.540
